YEAR,RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
2012,GANGA,3122,"GANGA AT MALSALAMI, PATNA",BIHAR,17.0,30.0,24.0,7.8,8.8,8.2,7.7,8.5,8.1,272.0,418.0,341.0,2.0,2.9,2.6,,,,1100.0,5000.0,2233.0,2800.0,16000.0,5517.0
2012,GANGA,3123,GANGA RIVER AT BARAHIA,BIHAR,22.0,30.0,26.0,7.4,8.4,7.9,7.7,8.1,7.9,312.0,348.0,328.0,2.2,2.7,2.5,,,,1100.0,5000.0,2175.0,2800.0,24000.0,8150.0
2012,GANGA,1080,GANGA AT BAHARAMPORE,WEST BENGAL,21.0,33.0,27.0,6.1,10.7,7.6,7.1,8.5,7.8,198.0,350.0,281.0,1.4,5.8,3.4,0.0,1.33,0.57,900.0,200000.0,41817.0,1400.0,300000.0,59983.0
2012,GANGA,2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,19.0,32.0,27.0,6.2,10.5,7.6,7.2,8.5,7.8,196.0,354.0,275.0,1.3,4.5,2.4,0.0,1.32,0.58,1700.0,90000.0,28975.0,2100.0,200000.0,48425.0
2012,GANGA,2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,19.0,33.0,27.0,5.9,9.1,7.4,7.9,8.3,8.1,197.0,348.0,273.0,0.6,3.1,1.6,0.04,0.56,0.35,800.0,50000.0,12925.0,1100.0,90000.0,19792.0
2012,GANGA,1054,GANGA AT PALTA,WEST BENGAL,21.0,33.0,28.0,5.4,10.5,7.0,7.0,8.5,7.8,194.0,381.0,288.0,1.4,4.7,3.1,0.0,1.27,0.64,14000.0,500000.0,156417.0,27000.0,900000.0,262250.0
2012,GANGA,1472,GANGA AT SERAMPORE,WEST BENGAL,19.0,32.0,27.0,5.2,9.3,7.0,7.5,8.2,8.0,195.0,363.0,280.0,0.7,4.3,2.4,0.06,1.29,0.52,17000.0,200000.0,128667.0,30000.0,300000.0,162750.0
2012,GANGA,1053,GANGA AT DAKSHINESWAR,WEST BENGAL,21.0,35.0,28.0,4.5,8.2,6.1,7.5,8.1,7.8,187.0,478.0,315.0,2.2,5.8,4.1,0.04,1.44,0.49,85000.0,3000000.0,493750.0,100000.0,5000000.0,1076667.0
2012,GANGA,1471,GANGA AT HOWRAH-SHIVPUR,WEST BENGAL,18.0,32.0,27.0,4.5,9.7,6.0,6.8,8.3,7.8,226.0,389.0,306.0,1.4,4.3,2.9,0.08,1.08,0.46,20000.0,400000.0,131250.0,35000.0,700000.0,345417.0
2012,GANGA,1470,GANGA AT GARDEN REACH,WEST BENGAL,20.0,33.0,27.0,4.2,10.4,6.2,7.3,8.4,7.9,215.0,392.0,312.0,1.5,5.2,3.3,0.06,1.34,0.57,40000.0,900000.0,198333.0,65000.0,3000000.0,590417.0
2012,GANGA,1052,GANGA AT ULUBERIA,WEST BENGAL,19.0,34.0,27.0,3.5,8.1,5.5,7.5,8.2,7.8,233.0,402.0,331.0,1.2,5.2,3.3,0.16,1.04,0.45,4000.0,100000.0,30333.0,8000.0,200000.0,74500.0
2012,GANGA,1469,GANGA AT DIAMOND HARBOUR,WEST BENGAL,21.0,32.0,28.0,4.7,7.9,6.7,7.2,8.2,7.9,225.0,6220.0,2448.0,0.7,5.4,2.4,0.12,0.88,0.41,2000.0,100000.0,25500.0,8000.0,200000.0,57417.0
2012,BRAHMAPUTRA,1260,BRAHAMPUTRA AT KHERGHAT (A/C WITH DIBANG & DIHANG),ASSAM,18.0,25.0,22.0,4.2,10.8,7.6,6.9,7.6,7.3,76.0,198.0,131.0,0.6,2.6,1.7,0.11,0.27,0.18,0.0,730.0,61.0,360.0,1500.0,783.0
2012,BRAHMAPUTRA,1030,BRAHAMPUTRA AT DIBRUGARH,ASSAM,17.0,25.0,21.0,5.7,9.1,7.6,6.8,7.6,7.2,83.0,222.0,130.0,0.7,3.1,1.7,0.0,0.21,0.12,0.0,700.0,91.0,360.0,2800.0,1133.0
2012,BRAHMAPUTRA,1262,BRAHAMPUTRA AT NIMATIGHAT,ASSAM,17.0,28.0,23.0,5.4,7.7,6.5,6.7,7.8,7.2,85.0,210.0,137.0,0.6,2.5,1.5,0.1,2.1,0.31,0.0,910.0,106.0,300.0,2300.0,970.0
2012,BRAHMAPUTRA,1526,BRAHMPUTRA AT DHENUKHAPAHAR,ASSAM,18.0,27.0,23.0,7.9,8.7,8.5,6.8,7.7,7.2,79.0,253.0,152.0,0.4,3.6,1.8,0.1,0.22,0.14,0.0,360.0,33.0,0.0,2000.0,919.0
2012,BRAHMAPUTRA,1031,BRAHAMPUTRA AT PANDU,ASSAM,20.0,31.0,23.0,5.5,8.8,7.5,6.6,7.8,7.2,95.0,224.0,144.0,0.9,2.1,1.2,0.1,0.21,0.15,0.0,360.0,80.0,700.0,2000.0,1003.0
2012,BRAHMAPUTRA,1299,BRAHAMPUTRA AT JOGIJHOGA NEAR BRIDGE,ASSAM,18.0,30.0,25.0,5.6,6.9,6.5,7.1,8.1,7.5,85.0,234.0,149.0,0.8,2.0,1.4,0.1,0.3,0.16,0.0,0.0,0.0,720.0,1500.0,973.0
2012,BRAHMAPUTRA,2069,"BRAHMPUTRA NR WATER INTAKE POINT AT KACHARIGHAT, PANBAZAR, GUWAHATI",ASSAM,18.0,30.0,26.0,6.7,8.2,7.5,7.0,8.0,7.5,101.0,205.0,133.0,1.3,2.8,2.0,0.16,0.46,0.25,0.0,360.0,180.0,700.0,1400.0,980.0
2012,BRAHMAPUTRA,2064,"BRAHMAPUTRA AT CHANDRAPUR, GUWAHATI",ASSAM,20.0,32.0,26.0,5.5,8.0,6.9,7.0,7.7,7.4,73.0,359.0,160.0,0.8,1.0,0.9,0.1,0.31,0.2,0.0,0.0,0.0,300.0,700.0,430.0
2012,BRAHMAPUTRA,2067,"BRAHMPUTRA AT SUALKUCHI, DIST. KAMRUP",ASSAM,22.0,30.0,26.0,6.6,8.5,7.8,6.9,7.3,7.1,101.0,210.0,152.0,0.5,0.9,0.8,0.1,0.14,0.11,0.0,0.0,0.0,720.0,910.0,818.0
2012,BRAHMAPUTRA,2066,BRAHMAPUTRA AT DHUBRI,ASSAM,20.0,31.0,27.0,6.5,7.2,6.8,7.2,7.6,7.5,67.0,198.0,125.0,0.7,2.6,1.6,0.1,0.22,0.16,0.0,360.0,90.0,360.0,1100.0,820.0
2012,MAHANADI,1851,MAHANADI AT SIHAWA,CHHATTISGARH,22.0,34.0,28.0,7.8,9.4,8.4,7.5,7.7,7.6,126.0,302.0,192.0,0.6,3.2,1.3,0.4,5.4,2.0,,,,11.0,350.0,82.0
2012,MAHANADI,1264,MAHANADI AT RUDRI U/S AT DHAMTORI RESERVOIR,CHHATTISGARH,23.0,33.0,28.0,7.6,8.6,8.1,7.3,7.9,7.6,190.0,497.0,259.0,1.0,3.5,2.0,1.3,4.9,2.56,,,,14.0,900.0,218.0
2012,MAHANADI,1099,MAHANADI AT U/S OF RAJIM,CHHATTISGARH,20.0,38.0,30.0,7.5,8.6,7.9,7.4,7.8,7.5,167.0,390.0,269.0,1.6,3.8,2.2,1.1,5.1,2.31,,,,26.0,900.0,148.0
2012,MAHANADI,1852,"MAHANADI AT ARRANG, RAIPUR",CHHATTISGARH,21.0,32.0,28.0,7.2,8.4,7.9,7.8,7.8,7.8,235.0,434.0,289.0,1.6,3.8,2.5,1.1,5.15,2.61,,,,11.0,500.0,136.0
2012,MAHANADI,1100,MAHANADI AT KHARAD,CHHATTISGARH,20.0,33.0,27.0,6.0,7.5,6.7,7.5,7.5,7.5,196.0,477.0,270.0,,,,0.06,1.6,1.31,,,,14.0,120.0,52.0
2012,MAHANADI,1282,MAHANADI AT SHEORINARAYAN,CHHATTISGARH,20.0,30.0,27.0,5.6,6.5,6.1,7.5,7.5,7.5,312.0,470.0,366.0,,,,1.24,2.36,1.74,,,,20.0,28.0,23.0
2012,MAHANADI,1467,MAHANADI A/C WITH RIVER MAND,CHHATTISGARH,20.0,32.0,28.0,6.3,7.8,7.1,7.5,7.5,7.5,203.0,333.0,237.0,,,,0.05,1.7,1.17,,,,15.0,126.0,41.0
2012,MAHANADI,1101,MAHANADI AT INTERSTATE BOUNDRY,CHHATTISGARH,22.0,30.0,26.0,6.9,7.4,7.2,7.4,7.6,7.5,31.0,311.0,267.0,1.0,1.0,1.0,1.17,1.29,1.22,,,,39.0,460.0,166.0
2012,MAHANADI,1281,MAHANADI AT HIRAKUD RSVR,ODISHA,20.0,33.0,27.0,6.2,8.3,7.3,7.3,8.3,7.9,134.0,220.0,179.0,1.0,1.8,1.3,0.05,2.0,0.74,130.0,1500.0,678.0,310.0,2400.0,1243.0
2012,MAHANADI,1270,MAHANADI AT SAMBALPUR U/S,ODISHA,20.0,34.0,27.0,7.1,9.7,7.8,7.7,8.3,8.0,137.0,206.0,180.0,1.1,2.4,1.6,0.07,1.84,0.54,330.0,16000.0,2326.0,700.0,16000.0,3608.0
2012,MAHANADI,1271,MAHANADI AT SAMBALPUR D/S,ODISHA,21.0,35.0,27.0,4.0,8.9,6.9,7.4,8.4,8.0,151.0,250.0,196.0,1.7,4.9,2.8,0.08,3.91,0.94,1300.0,200000.0,45775.0,3500.0,200000.0,64042.0
2012,MAHANADI,2405,SAMBHALPUR FDS AT HUMA,ODISHA,22.0,32.0,28.0,6.1,8.9,7.3,6.9,8.4,8.0,144.0,212.0,185.0,1.0,3.0,1.8,0.04,2.92,0.72,580.0,17000.0,8857.0,840.0,35000.0,15395.0
2012,MAHANADI,1272,MAHANADI D/S (A/C R. SONG SONEPUR U/S),ODISHA,22.0,36.0,29.0,7.1,9.6,8.0,0.2,8.3,7.3,136.0,237.0,186.0,0.9,2.3,1.5,0.12,2.12,0.57,130.0,2200.0,833.0,170.0,3500.0,1749.0
2012,MAHANADI,1274,MAHANADI A/C WITH R.TEL (SONEPUR D/S),ODISHA,22.0,36.0,29.0,5.5,9.6,7.7,7.6,8.4,8.1,187.0,252.0,209.0,1.4,2.6,2.0,0.07,1.22,0.45,140.0,2400.0,1158.0,270.0,5400.0,2588.0
2012,MAHANADI,1275,MAHANADI AT TIKARPADA,ODISHA,22.0,32.0,28.0,7.3,9.6,8.3,6.9,8.4,7.8,127.0,206.0,181.0,1.0,1.8,1.4,0.04,1.49,0.42,170.0,2800.0,1149.0,460.0,5400.0,2393.0
2012,MAHANADI,1276,MAHANADI AT NARSINGHPUR,ODISHA,22.0,34.0,28.0,6.3,9.4,8.0,7.7,8.4,8.1,145.0,285.0,199.0,0.5,1.9,1.3,0.1,1.52,0.41,490.0,4600.0,1876.0,1100.0,9400.0,3567.0
2012,MAHANADI,1277,MAHANADI AT CUTTACK U/S,ODISHA,23.0,40.0,29.0,7.0,10.3,8.2,7.4,8.3,8.1,141.0,281.0,189.0,1.0,2.0,1.5,0.05,1.11,0.32,140.0,9200.0,2004.0,470.0,11000.0,3256.0
2012,MAHANADI,1278,MAHANADI AT CUTTACK D/S,ODISHA,24.0,39.0,30.0,6.8,9.1,7.7,6.8,8.4,8.0,142.0,246.0,189.0,1.6,3.9,2.5,0.02,0.95,0.38,13000.0,92000.0,32583.0,24000.0,200000.0,55417.0
2012,MAHANADI,2409,CUTTACK FDS (SERUA) AT SANKHATRASA,ODISHA,21.0,38.0,29.0,5.9,11.9,7.9,7.0,8.4,8.0,148.0,243.0,196.0,1.4,3.6,2.5,0.05,1.12,0.42,7900.0,92000.0,21558.0,11000.0,200000.0,41333.0
2012,MAHANADI,2406,MUNDALI(WATER INTAKE POINT OF BHUBANESWAR CITY,ODISHA,21.0,35.0,27.0,6.6,8.9,7.9,7.4,8.4,8.1,153.0,221.0,181.0,0.4,2.4,1.4,0.1,0.84,0.34,130.0,5400.0,1965.0,330.0,9200.0,3629.0
2012,MAHANADI,2404,POWER CHANNEL D/S NEAR BURLA,ODISHA,20.0,31.0,27.0,5.6,8.5,7.1,7.5,8.4,8.0,122.0,219.0,174.0,1.2,2.0,1.7,0.04,1.68,0.45,80.0,1300.0,324.0,170.0,2800.0,888.0
2012,MAHANADI,2407,PARADEEP U/S (BEFORE INDL ACTIVITY AT PARADEEP),ODISHA,22.0,35.0,30.0,6.3,8.9,7.7,7.3,8.4,8.0,155.0,18660.0,6572.0,0.8,2.6,1.5,0.36,1.75,0.81,330.0,13000.0,3223.0,2100.0,22000.0,6217.0
2012,MAHANADI,1639,MAHANADI AT PARADEEPD/S,ODISHA,22.0,37.0,29.0,5.7,8.5,7.3,7.6,8.4,8.1,617.0,39030.0,18179.0,0.7,3.7,2.2,0.05,2.13,0.86,790.0,7000.0,2408.0,790.0,11000.0,4283.0
2012,GODAVARI,1312,"GODAVARI AT JAYAKWADI DAM, AURNAGABAD",MAHARASHTRA,20.0,38.0,28.0,5.6,7.6,6.7,8.0,9.2,8.5,433.0,1278.0,590.0,2.8,5.8,4.0,0.0,1.28,0.33,2.0,2.0,2.0,60.0,110.0,78.0
2012,GODAVARI,2177,GODAVARI NR SOMESHWAR TEMPLE.,MAHARASHTRA,21.0,28.0,24.0,5.1,7.0,5.8,7.0,8.1,7.6,181.0,503.0,285.0,3.0,6.0,5.1,0.12,25.01,5.98,11.0,50.0,21.0,27.0,110.0,61.0
2012,GODAVARI,2182,GODAVARI RIVER AT SAIKHEDA.,MAHARASHTRA,22.0,26.0,24.0,4.7,53.0,9.7,6.9,7.9,7.4,180.0,725.0,318.0,3.0,14.0,4.9,0.0,15.68,5.34,11.0,33.0,18.0,27.0,90.0,47.0
2012,GODAVARI,2179,"GODAVARI RIVER AT HANUMAN GHAT, NASHIK CITY.",MAHARASHTRA,21.0,26.0,24.0,2.4,6.4,5.1,6.5,8.0,7.3,191.0,690.0,439.0,4.0,18.0,6.9,0.02,18.3,5.41,21.0,170.0,46.0,60.0,500.0,149.0
2012,GODAVARI,2183,GODAVARI RIVER AT NANDUR- MADMESHWAR DAM.,MAHARASHTRA,20.0,27.0,25.0,1.5,6.6,5.7,6.9,8.7,7.5,210.0,490.0,312.0,3.0,20.0,5.5,0.0,15.05,5.14,9.0,26.0,15.0,25.0,110.0,47.0
2012,GODAVARI,2181,"GODAVARI RIVER AT KAPILA- GODAVARI CONFL. PT, TAPOVAN.",MAHARASHTRA,23.0,28.0,25.0,1.1,6.3,4.1,7.0,8.1,7.4,243.0,786.0,523.0,4.0,40.0,12.0,0.09,37.08,13.71,11.0,220.0,62.0,50.0,500.0,158.0
2012,GODAVARI,2180,GODAVARI NEAR TAPOVAN.,MAHARASHTRA,22.0,27.0,24.0,2.3,6.8,4.7,6.9,8.1,7.5,115.0,604.0,426.0,4.0,28.0,8.9,0.09,21.73,7.09,22.0,350.0,67.0,100.0,900.0,202.0
2012,GODAVARI,1096,GODAVARI AT PANCHAVATI RAMKUND,MAHARASHTRA,21.0,25.0,24.0,3.2,6.3,5.1,6.8,8.1,7.4,231.0,758.0,407.0,4.0,10.0,6.1,0.0,16.44,5.39,21.0,110.0,39.0,40.0,350.0,134.0
2012,GODAVARI,1211,GODAVARI AT NASIK D/S,MAHARASHTRA,21.0,26.0,24.0,3.0,6.4,5.3,6.9,8.0,7.4,201.0,713.0,407.0,2.0,12.0,6.5,0.0,18.08,6.31,13.0,140.0,34.0,27.0,500.0,116.0
2012,GODAVARI,1095,"GODAVARI AT U/S OF GANGAPUR DAM,NASIK",MAHARASHTRA,22.0,28.0,26.0,3.0,6.9,6.2,7.1,8.3,7.6,143.0,271.0,192.0,3.0,4.0,3.1,0.04,5.95,1.81,8.0,21.0,12.0,11.0,60.0,32.0
2012,GODAVARI,2160,"GODAVARI U/S OF AURANGABAD RESERVOIR, KAIGAON TOKKA NEAR KAIGAON BRIDGE.",MAHARASHTRA,20.0,37.0,27.0,5.3,7.1,6.6,7.8,9.0,8.2,437.0,1418.0,762.0,0.3,5.2,3.8,0.0,0.89,0.23,2.0,4.0,2.0,60.0,110.0,83.0
2012,GODAVARI,2158,GODAVARI RIVER AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE AT JAYAKWADI .,MAHARASHTRA,20.0,38.0,28.0,5.7,7.5,6.8,8.1,9.1,8.5,416.0,588.0,518.0,3.0,5.0,3.6,0.0,0.99,0.25,2.0,4.0,2.0,70.0,90.0,81.0
2012,GODAVARI,2159,GODAVARI RIVER AT D/S OF PAITHAN AT PATHEGAON BDG,MAHARASHTRA,20.0,38.0,28.0,3.4,7.1,6.1,7.8,9.3,8.6,464.0,1940.0,960.0,2.8,8.4,4.5,0.0,3.8,0.78,2.0,4.0,2.0,60.0,130.0,91.0
2012,GODAVARI,2161,"GODAVARI AT JALNA INTAKE WATER PUMP HOUSE, SHAHABAD",MAHARASHTRA,27.0,35.0,29.0,4.9,7.5,6.6,7.4,8.5,8.1,544.0,2985.0,1027.0,2.8,8.3,4.1,0.0,2.85,0.55,2.0,2.0,2.0,40.0,130.0,82.0
2012,GODAVARI,12,GODAVARI AT DHALEGAON,MAHARASHTRA,18.0,32.0,26.0,5.8,7.6,6.7,7.2,8.5,8.0,360.0,986.0,597.0,3.2,12.4,4.9,0.0,4.1,1.45,2.0,2.0,2.0,70.0,110.0,86.0
2012,GODAVARI,1210,GODAVARI AT NANDED,MAHARASHTRA,28.0,30.0,30.0,4.5,7.2,6.4,7.8,8.6,8.1,360.0,946.0,565.0,2.4,6.6,4.3,0.0,3.3,0.87,2.0,2.0,2.0,50.0,140.0,87.0
2012,GODAVARI,1209,GODAVARI AT RAHER,MAHARASHTRA,27.0,30.0,29.0,4.6,7.3,6.2,7.7,8.5,8.1,358.0,880.0,581.0,2.8,8.0,4.4,0.0,2.5,0.78,2.0,4.0,2.0,60.0,170.0,99.0
2012,GODAVARI,2157,GODAVARI AT LATUR WATER INTAKE NR PUMP HOUSE AT DHAMEGAON.,MAHARASHTRA,22.0,30.0,27.0,6.5,7.4,7.0,7.8,8.8,8.2,308.0,1603.0,547.0,2.8,4.2,3.4,0.0,0.83,0.25,2.0,4.0,2.0,60.0,170.0,83.0
2012,GODAVARI,2360,"GODAVARI AT BASARA, ADILABAD",ANDHRA PRADESH,28.0,30.0,29.0,6.0,6.6,6.3,7.1,8.2,7.7,223.0,760.0,517.0,1.0,3.8,1.8,0.2,3.0,1.2,5.0,92.0,36.0,80.0,410.0,265.0
2012,GODAVARI,2361,"GODAVARI  AT MANCHERIAL, NR RLY BDG B/C OF RALLAVAGU",ANDHRA PRADESH,26.0,31.0,29.0,0.0,9.8,6.7,8.0,8.9,8.3,379.0,685.0,528.0,1.9,18.0,7.0,0.0,0.75,0.22,26.0,300.0,131.0,33.0,1700.0,517.0
2012,GODAVARI,2362,"GODAVARI AT RAMAGUNDAM D/S, NR FCI INTAKE WELL, KARIMNAGAR",ANDHRA PRADESH,25.0,30.0,28.0,0.0,9.9,7.0,8.0,8.8,8.3,417.0,698.0,552.0,2.0,16.0,7.1,0.0,0.73,0.25,90.0,300.0,143.0,1600.0,1600.0,1600.0
2012,GODAVARI,2363,"GODAVARI AT GODAVARIKHANI, NR BATHING GHAT, KARIMNAGAR",ANDHRA PRADESH,25.0,30.0,28.0,0.0,12.2,6.7,7.7,8.8,8.2,424.0,787.0,658.0,2.9,14.0,7.4,0.0,1.92,0.69,170.0,900.0,618.0,500.0,1600.0,1150.0
2012,GODAVARI,2364,"GODAVARI AT RAMAGUNDAM U/S
, KARIMNAGAR",ANDHRA PRADESH,25.0,30.0,28.0,0.0,9.5,6.9,7.9,8.9,8.4,377.0,687.0,526.0,1.8,26.0,9.7,0.0,0.71,0.23,140.0,240.0,165.0,220.0,500.0,290.0
2012,GODAVARI,2356,"GODAVARI D/S RAMANUGUNDAM,",ANDHRA PRADESH,24.0,30.0,28.0,0.0,7.5,4.6,7.6,8.3,8.1,436.0,717.0,583.0,0.1,14.0,6.4,0.0,0.9,0.43,140.0,300.0,180.0,500.0,900.0,600.0
2012,GODAVARI,2365,"GODAVARI AT KAMALPUR U/S M/S AP RAYONS LTD. INTAKE WELL, WARANGAL",ANDHRA PRADESH,23.0,33.0,27.0,0.0,11.6,5.6,7.3,8.7,8.1,230.0,544.0,378.0,0.5,12.0,5.3,0.0,0.2,0.09,80.0,300.0,263.0,500.0,900.0,567.0
2012,GODAVARI,2366,"GODAVARI AT KAMALPUR D/S AT M/S. AP RAYONS LTD. DISCHARGE POINT, WARANGAL",ANDHRA PRADESH,23.0,35.0,28.0,0.0,7.9,5.4,7.5,8.8,8.0,235.0,560.0,393.0,0.4,15.0,6.6,0.0,1.2,0.24,90.0,1600.0,382.0,500.0,1600.0,683.0
2012,GODAVARI,13,GODAVARI AT MANCHERIAL,ANDHRA PRADESH,26.0,30.0,29.0,0.0,9.9,6.4,7.3,8.9,8.2,377.0,686.0,547.0,1.9,26.0,8.8,0.0,0.72,0.23,40.0,140.0,90.0,500.0,500.0,500.0
2012,GODAVARI,2367,"GODAVARI AT BHADRACHALAM U/S BATHING GHAT, KHAMMAM",ANDHRA PRADESH,17.0,20.0,20.0,6.2,7.3,6.6,7.4,8.1,7.7,113.0,410.0,301.0,0.4,0.8,0.6,0.16,0.92,0.46,2.0,6.0,4.0,600.0,1700.0,1291.0
2012,GODAVARI,2368,"GODAVARI AT BHADRACHALAM D/S BATHING GHAT, KHAMMAM",ANDHRA PRADESH,18.0,20.0,20.0,6.1,7.1,6.6,7.0,8.0,7.6,121.0,493.0,343.0,0.5,0.8,0.6,0.14,0.96,0.48,2.0,6.0,4.0,1100.0,2200.0,1509.0
2012,GODAVARI,2369,"GODAVARI AT BURGAMPAHAD, KHAMMAM",ANDHRA PRADESH,19.0,20.0,20.0,4.5,6.5,5.6,6.6,7.8,7.2,410.0,680.0,562.0,0.6,3.6,2.0,0.46,1.24,0.75,2.0,6.0,5.0,1200.0,2700.0,1964.0
2012,GODAVARI,2370,GODAVARI AT RAJAMUNDRY U/S OF NALLA CHANNEL,ANDHRA PRADESH,22.0,27.0,26.0,5.8,6.2,5.9,6.7,7.8,7.4,238.0,358.0,291.0,1.0,1.2,1.1,0.57,1.95,0.96,3.0,3.0,3.0,7.0,1100.0,535.0
2012,GODAVARI,14,GODAVARI AT POLAVARAM,ANDHRA PRADESH,25.0,28.0,27.0,5.6,6.5,6.1,7.7,7.9,7.8,212.0,324.0,254.0,1.0,1.2,1.1,0.05,1.0,0.7,3.0,3.0,3.0,3.0,1100.0,507.0
2012,GODAVARI,1218,"GODAVARI AT RAJAHMUNDRY
U/S",ANDHRA PRADESH,25.0,29.0,27.0,5.8,6.2,5.9,7.4,7.9,7.7,198.0,296.0,245.0,1.0,1.2,1.0,0.05,1.02,0.55,3.0,3.0,3.0,4.0,1100.0,570.0
2012,GODAVARI,2371,GODAVARI AT RAJAMUNDRY D/S OF NALLA CHANNEL,ANDHRA PRADESH,21.0,28.0,25.0,5.4,6.2,5.9,6.7,7.9,7.4,252.0,410.0,313.0,1.0,1.2,1.1,0.57,1.29,0.99,3.0,4.0,3.0,11.0,2400.0,1424.0
2012,GODAVARI,1219,"GODAVARI AT RAJAHMUNDRY
D/S",ANDHRA PRADESH,22.0,27.0,25.0,5.8,6.2,6.0,7.0,7.8,7.4,260.0,319.0,284.0,1.0,1.6,1.2,0.22,1.83,0.95,3.0,3.0,3.0,9.0,1100.0,687.0
2012,KRISHNA,1194,KRISHNA AT MAHABALESHWAR DHOM DAM NEAR KOINA DAM,MAHARASHTRA,21.0,26.0,23.0,5.6,6.1,5.9,6.4,8.2,7.7,82.0,220.0,140.0,2.5,5.8,4.2,0.14,0.36,0.22,20.0,35.0,27.0,110.0,275.0,216.0
2012,KRISHNA,1153,KRISHNA AT RAJAPUR WEIR,MAHARASHTRA,23.0,31.0,27.0,4.9,7.5,6.6,6.9,8.1,7.5,77.0,979.0,497.0,1.8,6.2,3.1,0.0,2.66,1.05,4.0,12.0,7.0,110.0,240.0,162.0
2012,KRISHNA,36,"KRISHNA AT KRISHNA BDG, KARAD",MAHARASHTRA,21.0,25.0,23.0,4.9,5.6,5.3,6.5,8.2,7.7,118.0,442.0,205.0,5.4,8.8,6.8,0.16,0.38,0.25,200.0,275.0,246.0,1600.0,1800.0,1783.0
2012,KRISHNA,1906,KRISHNA D/S OF ISLAMPUR,MAHARASHTRA,21.0,25.0,23.0,5.3,7.3,6.7,7.0,8.5,7.8,179.0,1722.0,456.0,2.4,24.0,4.9,0.46,17.2,2.62,4.0,12.0,6.0,130.0,220.0,154.0
2012,KRISHNA,37,KRISHNA AT SANGLI,MAHARASHTRA,20.0,25.0,23.0,4.9,7.4,6.5,7.0,8.6,7.8,182.0,1925.0,774.0,2.2,6.0,3.2,0.26,11.9,2.34,2.0,12.0,6.0,110.0,220.0,149.0
2012,KRISHNA,1310,"KRISHNA AT KURUNDWAD, KOLHAPUR",MAHARASHTRA,23.0,32.0,27.0,5.7,7.3,6.6,6.9,8.3,7.6,78.0,1286.0,556.0,2.0,5.4,3.6,0.45,3.98,1.56,4.0,9.0,7.0,130.0,220.0,163.0
2012,KRISHNA,2187,KRISHNA AT KSHETRA MAHULI.,MAHARASHTRA,20.0,23.0,22.0,3.9,5.8,4.9,7.1,8.2,7.9,322.0,840.0,435.0,4.8,9.6,7.3,0.16,0.38,0.25,120.0,350.0,218.0,900.0,1800.0,1558.0
2012,KRISHNA,2188,"KRISHNA AT KRISHNA-VENNA SANGAM, MAHULI",MAHARASHTRA,20.0,23.0,21.0,4.2,5.5,5.0,7.4,8.2,8.0,292.0,648.0,408.0,3.6,9.5,6.9,0.18,0.42,0.28,195.0,350.0,237.0,1600.0,1800.0,1717.0
2012,KRISHNA,2190,KRISHNA RIVER AT WAI.,MAHARASHTRA,20.0,30.0,23.0,4.2,5.2,4.5,7.1,8.2,7.8,160.0,524.0,324.0,5.5,10.5,8.0,0.18,0.72,0.3,110.0,275.0,178.0,900.0,1800.0,1442.0
2012,KRISHNA,1182,KRISHNA AT U/S OF UGARKHURD BARRAGE,KARNATAKA,21.0,31.0,26.0,4.5,8.4,6.6,7.6,9.1,8.5,200.0,1230.0,689.0,0.9,4.5,2.1,0.0,9.86,3.9,50.0,900.0,572.0,80.0,1600.0,1275.0
2012,KRISHNA,1889,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,KARNATAKA,22.0,31.0,25.0,4.7,8.1,6.8,8.0,9.3,8.5,290.0,1000.0,668.0,1.0,3.9,1.9,0.88,11.0,6.02,34.0,900.0,619.0,300.0,1600.0,1418.0
2012,KRISHNA,1181,KRISHNA AT D/S NARAYANPURA DAM,KARNATAKA,23.0,30.0,28.0,4.6,6.8,5.5,7.5,8.8,8.2,390.0,490.0,440.0,1.0,2.2,1.5,0.0,18.66,2.22,23.0,900.0,229.0,50.0,1600.0,565.0
2012,KRISHNA,1170,KRISHNA AT D/S DEVASAGAR BDG.,KARNATAKA,26.0,33.0,30.0,6.4,7.4,7.0,7.7,9.6,8.3,,,,1.0,3.0,2.1,0.27,0.99,0.51,220.0,900.0,607.0,500.0,1700.0,1250.0
2012,KRISHNA,1028,KRISHNA AT TINTINI BRIDGE,KARNATAKA,27.0,36.0,30.0,7.0,7.2,7.1,8.0,8.6,8.2,,,,1.0,2.8,1.3,0.15,1.05,0.58,50.0,220.0,118.0,90.0,500.0,307.0
2012,KRISHNA,2781,KRISHNA AT D/S OF ALAMATTI DAM,KARNATAKA,24.0,29.0,28.0,4.8,6.8,5.6,7.5,9.3,8.2,390.0,530.0,460.0,1.0,2.8,1.7,0.0,1.27,0.58,30.0,900.0,355.0,70.0,1600.0,860.0
